时间,进水流量(m3/h),进水COD(mg/L),进水NH3-N(mg/L),进水TN(mg/L),进水TP(mg/L),曝气池DO(mg/L),SV30(%),MLSS(mg/L),TMP(kPa),出水COD(mg/L),出水NH3-N(mg/L),出水TN(mg/L),出水TP(mg/L),电耗(kWh/h),药耗(kg/h)
2026-07-17 10:00:00,888.6,354.1,36.3,59.4,4.7,1.88,31.3,3369.0,10.52,10.2,0.414,5.02,0.091,764.2,16.4
2026-07-17 11:00:00,939.6,326.2,30.2,50.2,5.94,1.89,29.3,3707.0,11.36,11.0,0.444,4.61,0.091,757.7,13.8
2026-07-17 12:00:00,857.6,676.1,40.8,58.5,4.39,2.07,29.5,3310.0,11.74,5.7,0.423,4.14,0.106,779.0,12.4
2026-07-17 13:00:00,848.1,289.4,28.6,47.1,5.72,2.1,25.5,3247.0,10.15,7.9,0.4,4.05,0.127,725.3,16.1
2026-07-17 14:00:00,813.0,361.3,31.2,53.0,5.15,2.01,26.6,3297.0,10.01,6.0,0.422,4.83,0.095,727.6,14.3
2026-07-17 15:00:00,1086.0,354.7,35.7,53.1,4.57,2.11,24.6,3743.0,9.37,10.6,0.43,3.91,0.121,808.7,14.6
2026-07-17 16:00:00,968.6,364.2,39.5,62.3,5.47,2.26,22.4,3392.0,8.02,9.8,0.406,4.29,0.106,741.9,13.0
2026-07-17 17:00:00,841.7,341.2,40.3,61.1,4.6,1.96,24.2,3215.0,8.19,7.3,0.41,4.35,0.082,770.5,15.0
2026-07-17 18:00:00,989.5,355.8,36.0,56.3,5.43,1.95,20.8,3500.0,9.28,9.7,0.402,5.33,0.065,815.5,15.7
2026-07-17 19:00:00,1100.0,332.8,39.8,60.9,5.93,2.07,21.5,3457.0,8.55,10.0,0.392,3.98,0.102,758.9,15.9
2026-07-17 20:00:00,902.8,335.4,32.3,52.0,6.42,2.17,21.7,3163.0,10.47,5.9,0.401,4.57,0.106,794.7,16.6
2026-07-17 21:00:00,839.3,323.6,32.2,53.9,4.88,1.94,25.7,3367.0,10.13,9.1,0.419,3.85,0.096,803.4,13.4
2026-07-17 22:00:00,878.8,335.4,30.5,50.1,5.09,2.02,25.0,3045.0,9.4,8.7,0.447,5.0,0.085,807.7,15.7
2026-07-17 23:00:00,818.1,376.3,37.9,56.5,5.26,1.9,25.6,3360.0,9.32,11.3,0.428,4.33,0.084,742.0,13.8
2026-07-18 00:00:00,691.4,290.8,33.3,55.3,5.18,2.06,27.0,3568.0,8.45,10.7,0.401,4.19,0.097,760.4,10.9
2026-07-18 01:00:00,483.7,290.2,31.7,57.2,5.04,1.81,29.2,3344.0,7.78,9.8,0.406,4.47,0.101,683.8,10.4
2026-07-18 02:00:00,631.2,332.4,38.6,56.4,5.21,2.08,30.5,3290.0,9.47,9.0,0.426,6.29,0.1,699.9,13.4
2026-07-18 03:00:00,742.2,310.2,37.7,60.0,4.54,1.79,31.0,3341.0,7.5,8.6,0.413,5.33,0.096,768.0,16.1
2026-07-18 04:00:00,723.2,310.5,51.2,69.3,4.57,2.19,34.1,3291.0,7.41,9.5,0.449,4.66,0.1,738.4,11.3
2026-07-18 05:00:00,610.4,335.8,35.6,55.7,5.74,1.85,34.9,3081.0,8.95,9.5,0.401,4.54,0.112,747.0,9.0
2026-07-18 06:00:00,852.0,368.3,36.1,55.8,6.1,2.32,35.0,3338.0,8.52,11.6,0.459,5.19,0.117,766.9,14.0
2026-07-18 07:00:00,733.4,380.5,42.3,63.7,4.34,1.74,35.2,3280.0,7.43,11.3,0.41,5.29,0.131,781.8,11.8
2026-07-18 08:00:00,652.0,354.1,41.1,77.8,4.58,1.67,30.7,3397.0,8.86,10.8,0.38,4.85,0.115,706.3,12.9
2026-07-18 09:00:00,760.2,343.5,48.4,75.3,3.89,2.34,31.1,3142.0,8.99,8.5,0.438,4.9,0.117,755.2,16.0
2026-07-18 10:00:00,731.0,317.9,36.5,57.1,4.6,1.75,30.4,3335.0,8.86,11.2,0.446,5.89,0.106,781.7,12.2
2026-07-18 11:00:00,787.7,318.3,36.0,55.4,8.75,1.76,30.9,3164.0,7.92,11.7,0.426,5.39,0.119,739.0,16.3
2026-07-18 12:00:00,743.8,361.1,36.8,54.9,4.28,2.28,25.8,3479.0,6.84,12.7,0.418,6.86,0.111,812.7,14.7
2026-07-18 13:00:00,752.7,323.8,40.8,61.3,8.35,1.56,27.1,3384.0,6.53,13.2,0.463,6.17,0.115,774.4,14.7
2026-07-18 14:00:00,790.9,262.5,34.6,51.3,5.29,2.17,26.3,3548.0,6.98,14.2,0.478,6.79,0.109,757.4,13.0
2026-07-18 15:00:00,989.6,332.3,34.6,58.6,5.22,2.16,26.4,3309.0,7.08,11.3,0.489,7.61,0.12,793.6,14.5
2026-07-18 16:00:00,806.1,397.3,35.8,56.0,6.12,2.01,23.6,3779.0,4.7,11.5,0.446,6.36,0.132,786.6,13.6
2026-07-18 17:00:00,777.1,586.8,47.2,65.2,5.34,1.99,19.0,3357.0,5.93,14.0,0.479,5.71,0.111,788.6,13.1
2026-07-18 18:00:00,822.3,370.7,31.5,51.0,4.02,2.25,22.9,3145.0,4.75,12.7,0.463,6.53,0.131,753.7,12.6
2026-07-18 19:00:00,1016.1,350.7,30.6,50.6,5.09,2.31,23.2,3662.0,6.18,15.0,0.491,7.14,0.128,804.9,14.0
2026-07-18 20:00:00,858.6,408.0,35.1,53.8,5.27,2.13,19.4,3505.0,6.73,15.2,0.481,6.44,0.125,768.5,16.7
2026-07-18 21:00:00,765.6,463.7,38.5,59.5,5.39,1.7,26.1,3110.0,4.67,13.0,0.462,5.82,0.121,767.9,12.2
2026-07-18 22:00:00,776.9,329.1,28.8,50.5,4.84,1.88,27.4,3456.0,6.3,17.4,0.47,5.85,0.135,772.4,13.7
2026-07-18 23:00:00,634.9,424.6,36.9,59.9,6.35,2.01,28.7,3677.0,4.96,17.4,0.493,7.49,0.151,770.8,11.3
2026-07-19 00:00:00,662.2,681.2,39.8,61.7,4.93,1.98,27.3,3360.0,4.74,17.3,0.465,7.03,0.121,750.1,12.6
2026-07-19 01:00:00,524.7,349.6,35.6,55.4,4.96,1.6,27.2,3073.0,5.97,16.5,0.445,8.06,0.167,691.7,11.2
2026-07-19 02:00:00,676.1,400.6,30.7,50.7,5.04,2.08,29.8,3619.0,4.27,12.8,0.499,7.72,0.155,741.2,14.4
2026-07-19 03:00:00,804.8,342.7,33.5,55.2,5.51,2.07,31.0,3526.0,4.74,16.2,0.482,8.03,0.151,768.7,13.4
2026-07-19 04:00:00,723.9,333.0,39.1,60.3,5.21,1.87,32.5,3659.0,5.33,14.2,0.462,8.65,0.177,754.0,15.0
2026-07-19 05:00:00,603.8,393.7,34.8,56.2,6.04,1.93,35.4,3703.0,4.39,14.1,0.471,6.85,0.154,708.5,13.6
2026-07-19 06:00:00,741.5,363.2,30.5,49.3,4.47,1.84,35.6,3639.0,4.84,16.9,0.504,6.94,0.16,810.3,14.8
2026-07-19 07:00:00,819.7,344.1,34.6,52.7,4.2,2.04,35.9,3471.0,3.19,13.3,0.49,5.85,0.153,797.0,16.0
2026-07-19 08:00:00,678.3,358.9,36.2,56.8,4.67,1.96,33.4,3713.0,5.21,13.7,0.48,7.76,0.147,749.8,11.0
2026-07-19 09:00:00,778.0,388.3,37.7,60.4,5.13,2.1,28.9,3775.0,5.43,15.1,0.485,7.31,0.151,802.3,14.4
2026-07-19 10:00:00,729.8,286.5,30.7,50.4,4.85,2.17,29.7,3418.0,3.0,14.9,0.508,6.96,0.154,811.8,9.9
2026-07-19 11:00:00,680.9,324.9,28.8,48.3,4.82,2.2,32.6,3528.0,4.32,14.5,0.506,8.51,0.161,718.3,12.1
2026-07-19 12:00:00,822.1,317.8,39.2,58.5,4.08,1.85,29.2,3570.0,3.95,16.8,0.451,8.0,0.155,758.2,15.5
2026-07-19 13:00:00,762.8,438.1,35.7,56.0,5.76,2.32,27.4,3929.0,3.53,15.4,0.515,7.39,0.134,794.4,11.5
2026-07-19 14:00:00,743.7,401.7,35.4,54.7,4.55,2.16,28.0,3896.0,3.1,12.9,0.476,7.56,0.144,753.3,15.2
2026-07-19 15:00:00,948.5,348.9,61.6,80.3,4.81,1.86,26.3,3792.0,3.79,12.0,0.5,6.82,0.17,777.0,16.7
2026-07-19 16:00:00,822.7,390.5,35.8,58.2,4.08,2.01,26.1,3586.0,3.0,17.7,0.471,8.52,0.122,740.0,14.1
2026-07-19 17:00:00,680.5,384.6,40.9,60.4,4.02,2.3,19.7,3752.0,3.0,14.3,0.476,5.64,0.137,774.3,13.3
2026-07-19 18:00:00,862.8,280.0,33.0,55.1,4.23,2.22,20.9,3706.0,4.6,13.2,0.434,7.09,0.153,771.3,16.1
2026-07-19 19:00:00,1021.3,366.4,33.0,53.0,4.97,2.47,23.9,3794.0,3.0,10.1,0.469,6.41,0.124,790.7,12.7
2026-07-19 20:00:00,832.2,349.0,35.2,59.7,5.63,1.99,22.0,3606.0,3.24,10.8,0.48,7.19,0.141,819.3,11.9
2026-07-19 21:00:00,742.1,424.8,38.1,57.8,5.05,1.91,25.2,3711.0,4.09,11.4,0.493,5.47,0.121,765.6,16.3
2026-07-19 22:00:00,724.6,322.8,31.9,52.5,4.55,1.77,25.1,3575.0,4.12,12.1,0.478,7.25,0.112,710.0,9.6
2026-07-19 23:00:00,664.9,317.1,29.5,50.6,4.96,1.99,27.8,3722.0,3.26,14.3,0.443,6.17,0.12,781.9,11.9
2026-07-20 00:00:00,735.6,585.3,37.4,58.0,4.6,1.79,26.1,3655.0,3.17,10.2,0.459,5.81,0.113,735.6,10.4
2026-07-20 01:00:00,553.2,295.1,40.8,60.7,4.1,1.96,28.1,3762.0,3.39,12.0,0.423,6.22,0.135,715.2,12.3
2026-07-20 02:00:00,685.0,324.4,36.2,53.2,5.36,2.0,32.0,3881.0,3.4,11.8,0.462,7.14,0.083,748.9,10.9
2026-07-20 03:00:00,847.1,391.0,34.7,55.9,5.38,1.64,34.5,3815.0,3.21,12.4,0.449,6.06,0.106,759.8,16.1
2026-07-20 04:00:00,748.3,477.6,36.4,54.3,5.11,2.14,37.0,3700.0,3.0,10.9,0.424,5.42,0.108,747.8,14.7
2026-07-20 05:00:00,695.5,361.0,35.8,58.9,5.04,2.01,32.3,3488.0,6.01,11.6,0.452,4.83,0.098,737.2,14.5
2026-07-20 06:00:00,828.7,407.2,30.5,54.7,4.69,1.98,36.1,3471.0,3.0,9.4,0.413,6.35,0.099,759.3,15.2
2026-07-20 07:00:00,801.7,424.0,37.6,57.0,5.13,1.93,33.1,3422.0,4.86,8.1,0.443,5.42,0.113,778.3,12.6
2026-07-20 08:00:00,795.2,353.4,32.7,54.9,6.0,1.81,33.4,3698.0,4.5,10.0,0.434,4.37,0.102,745.8,11.4
2026-07-20 09:00:00,726.1,333.8,37.1,55.7,5.39,1.93,35.1,3807.0,5.6,8.6,0.412,4.95,0.077,721.8,12.0
2026-07-20 10:00:00,803.4,373.5,38.1,57.2,5.29,2.14,28.4,3441.0,5.69,11.0,0.435,4.11,0.1,809.1,13.2
2026-07-20 11:00:00,834.9,399.3,31.6,52.7,5.47,2.03,28.7,3610.0,4.14,9.7,0.422,4.52,0.1,768.9,14.3
2026-07-20 12:00:00,905.0,456.4,32.5,51.5,4.94,2.15,28.1,3401.0,5.39,9.2,0.427,4.55,0.129,761.1,12.7
2026-07-20 13:00:00,824.0,404.0,54.4,72.2,5.59,2.03,27.3,3473.0,5.6,9.4,0.426,5.07,0.087,752.1,15.0
2026-07-20 14:00:00,805.8,312.5,34.4,55.7,6.19,1.91,25.3,3562.0,4.9,6.0,0.4,4.46,0.099,777.8,13.7
2026-07-20 15:00:00,985.2,378.5,25.6,44.6,4.66,1.93,26.1,3455.0,5.32,7.4,0.432,4.54,0.082,768.9,16.2
2026-07-20 16:00:00,821.7,304.7,33.5,50.7,3.93,2.17,20.7,3418.0,5.36,9.2,0.404,4.18,0.08,716.1,14.5
2026-07-20 17:00:00,800.2,330.2,38.0,60.4,6.15,2.27,21.4,3438.0,4.81,7.8,0.404,4.54,0.067,746.8,14.3
2026-07-20 18:00:00,991.9,319.5,33.8,54.4,4.3,1.92,19.1,3374.0,5.78,8.0,0.399,3.91,0.082,794.4,14.0
2026-07-20 19:00:00,1100.0,411.3,36.3,56.3,5.23,2.17,22.9,3557.0,6.41,7.6,0.404,4.03,0.092,828.3,14.3
2026-07-20 20:00:00,905.3,327.7,36.8,57.8,3.9,2.29,23.1,3035.0,5.65,8.6,0.42,5.37,0.075,762.7,17.4
2026-07-20 21:00:00,803.3,306.3,34.1,52.2,4.61,1.64,22.5,3421.0,7.55,7.6,0.415,3.95,0.1,768.2,14.6
2026-07-20 22:00:00,868.1,309.0,29.7,49.6,5.71,1.83,28.9,3192.0,6.32,9.1,0.397,4.71,0.086,805.9,14.3
2026-07-20 23:00:00,744.0,337.0,41.0,61.0,5.12,1.86,30.9,3391.0,6.24,9.2,0.394,5.6,0.105,698.9,14.6
2026-07-21 00:00:00,704.5,297.6,37.2,58.5,5.14,1.96,31.3,3151.0,6.52,10.5,0.422,4.86,0.083,794.1,17.1
2026-07-21 01:00:00,552.2,354.0,29.3,50.7,5.33,1.66,25.8,3318.0,7.39,12.0,0.418,4.47,0.088,694.0,13.0
2026-07-21 02:00:00,708.7,284.4,33.7,52.0,5.45,1.74,31.8,3352.0,7.28,10.1,0.41,3.89,0.085,734.9,12.9
2026-07-21 03:00:00,920.6,345.8,26.2,44.4,4.43,2.35,32.3,3177.0,7.47,11.0,0.416,4.7,0.092,786.1,15.5
2026-07-21 04:00:00,751.4,389.0,36.8,52.0,5.07,1.96,32.7,3515.0,8.89,13.1,0.425,5.29,0.108,783.4,14.0
2026-07-21 05:00:00,576.1,367.7,34.5,53.7,6.49,1.96,33.1,3575.0,7.17,9.7,0.436,4.04,0.099,733.0,12.3
2026-07-21 06:00:00,812.9,389.9,38.3,61.5,5.72,1.84,31.6,3341.0,9.38,10.2,0.425,5.68,0.111,749.4,12.3
2026-07-21 07:00:00,802.6,347.2,31.3,48.0,4.84,2.24,35.7,3136.0,9.09,9.6,0.428,4.87,0.105,730.3,16.0
2026-07-21 08:00:00,748.3,371.1,36.5,55.5,3.7,2.17,35.6,3499.0,9.72,10.7,0.447,5.39,0.102,766.8,14.4
2026-07-21 09:00:00,749.7,362.2,30.4,48.4,5.37,2.11,34.3,3129.0,7.87,10.1,0.435,6.49,0.108,757.5,12.4
2026-07-21 10:00:00,826.7,377.3,33.9,56.2,2.99,2.38,32.8,3567.0,9.97,9.3,0.439,5.68,0.105,761.3,12.4
2026-07-21 11:00:00,813.1,344.7,38.4,56.7,5.24,1.87,29.5,3546.0,8.58,10.8,0.443,5.91,0.111,787.6,13.9
2026-07-21 12:00:00,899.3,354.1,36.3,59.2,5.14,2.01,31.7,3385.0,9.36,10.9,0.427,5.85,0.109,743.0,15.4
2026-07-21 13:00:00,782.3,421.9,35.2,55.5,5.47,2.61,25.1,3446.0,8.85,11.9,0.444,6.64,0.128,795.4,14.0
2026-07-21 14:00:00,771.2,348.4,35.8,52.7,4.1,2.18,25.5,3479.0,8.98,14.1,0.464,6.29,0.14,742.7,17.0
2026-07-21 15:00:00,1075.7,382.8,38.2,58.8,4.04,2.11,22.2,3430.0,8.67,10.3,0.451,6.31,0.119,777.7,15.9
2026-07-21 16:00:00,793.0,344.1,35.6,56.4,3.62,1.84,20.4,3414.0,9.32,12.0,0.472,6.44,0.143,767.3,11.3
2026-07-21 17:00:00,804.8,396.6,37.6,56.2,4.69,1.69,22.3,3378.0,10.16,12.8,0.501,6.59,0.151,805.7,11.7
2026-07-21 18:00:00,905.4,717.5,30.0,48.0,5.83,2.27,21.9,3450.0,10.28,14.8,0.537,6.12,0.126,760.9,15.3
2026-07-21 19:00:00,1062.6,321.4,32.2,48.6,5.25,2.74,18.6,3831.0,10.58,13.5,0.467,7.34,0.137,779.0,15.4
2026-07-21 20:00:00,887.1,351.5,32.9,50.5,5.02,2.02,23.0,3315.0,9.22,15.7,0.439,7.63,0.16,832.8,16.1
2026-07-21 21:00:00,812.9,314.5,29.3,51.5,4.1,2.3,24.9,3345.0,10.52,14.0,0.483,7.37,0.143,718.7,13.1
2026-07-21 22:00:00,786.0,455.3,33.9,53.8,9.19,1.89,26.6,3507.0,9.57,14.0,0.481,6.93,0.129,833.4,13.8
2026-07-21 23:00:00,791.7,403.4,36.3,57.0,4.64,1.73,23.6,3420.0,10.22,14.0,0.495,7.92,0.131,702.1,13.2
2026-07-22 00:00:00,726.5,365.4,37.8,55.3,4.27,1.72,30.3,3840.0,9.45,15.6,0.486,8.01,0.18,735.5,15.2
2026-07-22 01:00:00,592.8,376.9,34.9,55.8,4.71,1.94,28.7,3468.0,10.4,15.1,0.507,7.89,0.153,646.9,11.3
2026-07-22 02:00:00,674.6,329.6,38.0,56.2,4.13,1.97,31.2,3563.0,10.46,14.1,0.506,7.51,0.148,716.9,10.7
2026-07-22 03:00:00,856.9,455.8,36.2,54.8,4.22,2.07,28.8,3793.0,10.87,14.1,0.47,8.08,0.137,747.0,16.6
2026-07-22 04:00:00,720.3,418.1,34.0,52.9,4.5,2.06,31.0,3305.0,11.13,12.8,0.507,6.52,0.163,729.4,13.0
2026-07-22 05:00:00,673.7,367.8,33.6,56.5,9.47,2.16,32.6,3508.0,11.19,15.0,0.476,7.98,0.154,727.9,9.5
2026-07-22 06:00:00,777.3,317.3,31.8,53.0,5.06,2.2,33.3,3653.0,9.67,17.4,0.532,6.09,0.134,788.3,14.7
2026-07-22 07:00:00,830.2,313.8,37.2,57.5,4.85,1.8,35.6,3603.0,9.98,12.7,0.525,6.84,0.129,719.8,14.1
2026-07-22 08:00:00,711.2,300.1,37.2,58.6,3.96,2.01,31.0,3763.0,9.95,15.2,0.514,6.24,0.151,762.7,11.6
2026-07-22 09:00:00,815.5,323.7,34.7,54.9,5.74,1.71,31.1,3800.0,10.78,15.7,0.458,7.74,0.144,805.3,14.7
2026-07-22 10:00:00,761.1,373.9,33.7,54.6,4.57,2.34,28.9,3722.0,11.28,13.3,0.468,6.8,0.167,755.9,15.8
2026-07-22 11:00:00,849.4,373.0,33.2,54.0,4.37,2.01,28.7,3579.0,10.68,12.6,0.485,7.64,0.144,735.6,13.4
2026-07-22 12:00:00,819.6,312.1,35.6,55.7,4.32,1.68,26.3,3668.0,10.33,16.2,0.496,7.52,0.16,762.4,13.5
2026-07-22 13:00:00,804.5,294.8,34.1,53.9,4.7,1.79,28.0,3780.0,11.5,15.7,0.508,6.83,0.113,730.9,16.5
2026-07-22 14:00:00,804.6,400.1,33.2,50.7,5.7,1.93,25.2,3651.0,9.7,14.5,0.496,6.69,0.157,731.9,14.7
2026-07-22 15:00:00,982.8,380.1,37.5,57.7,5.13,2.25,23.1,3346.0,9.37,14.2,0.484,5.84,0.16,803.8,16.3
2026-07-22 16:00:00,836.3,300.8,36.8,57.0,4.77,2.27,23.0,3756.0,11.01,13.1,0.481,6.74,0.156,795.1,13.0
2026-07-22 17:00:00,764.8,383.2,38.4,57.6,6.28,1.97,21.2,3449.0,9.43,14.9,0.495,5.73,0.141,748.8,13.9
2026-07-22 18:00:00,956.5,318.2,32.4,55.7,4.92,2.3,23.8,3603.0,8.4,13.5,0.496,6.16,0.147,791.3,14.1
2026-07-22 19:00:00,1031.6,367.7,41.8,63.7,4.54,1.94,22.4,3806.0,9.74,13.3,0.467,7.18,0.128,829.1,16.0
2026-07-22 20:00:00,868.6,309.6,37.4,57.3,3.86,1.89,23.4,3828.0,9.33,13.3,0.443,6.51,0.156,776.2,13.8
2026-07-22 21:00:00,825.2,299.8,29.4,50.0,4.61,1.83,23.7,3671.0,9.49,11.4,0.462,7.51,0.136,766.0,15.3
2026-07-22 22:00:00,852.8,394.8,34.0,53.8,5.17,1.99,24.5,3590.0,8.53,11.5,0.46,7.26,0.118,761.2,16.5
2026-07-22 23:00:00,810.0,322.2,34.9,54.7,5.01,1.78,29.0,3442.0,9.55,12.0,0.404,5.83,0.131,768.2,14.3
2026-07-23 00:00:00,689.4,345.4,34.3,55.6,4.03,2.27,24.2,3512.0,7.75,12.3,0.464,5.64,0.12,708.2,13.5
2026-07-23 01:00:00,546.7,341.6,32.3,55.5,5.52,2.2,28.7,3754.0,7.08,11.8,0.422,6.54,0.106,751.2,10.3
2026-07-23 02:00:00,631.0,320.6,36.4,59.1,5.01,1.69,29.9,3736.0,8.88,10.7,0.424,6.54,0.118,737.2,12.6
2026-07-23 03:00:00,821.0,331.7,41.5,64.4,4.51,2.02,34.4,3655.0,9.06,11.2,0.462,4.58,0.124,804.9,13.5
2026-07-23 04:00:00,771.2,342.1,28.3,48.7,5.83,2.11,33.8,3679.0,8.23,11.6,0.447,6.19,0.107,761.2,14.5
2026-07-23 05:00:00,637.0,419.8,28.9,45.8,3.82,1.84,31.4,3632.0,6.06,9.0,0.424,4.77,0.141,723.4,13.1
2026-07-23 06:00:00,863.0,367.2,35.0,56.0,4.7,1.79,35.2,3449.0,6.57,7.8,0.419,5.12,0.099,802.3,13.7
2026-07-23 07:00:00,753.1,324.2,36.8,55.3,5.09,2.27,32.7,3747.0,8.56,9.9,0.41,4.54,0.088,760.1,15.3
2026-07-23 08:00:00,722.4,421.7,33.3,53.6,4.62,1.74,35.1,3886.0,7.81,12.0,0.413,5.11,0.116,809.5,15.4
2026-07-23 09:00:00,817.5,404.2,34.7,55.4,5.76,2.08,31.5,3683.0,7.17,9.3,0.42,4.83,0.082,779.9,13.8
2026-07-23 10:00:00,758.7,294.4,31.2,45.6,4.39,2.14,33.7,3644.0,6.71,11.1,0.44,5.71,0.097,782.2,12.3
2026-07-23 11:00:00,821.8,353.4,31.5,55.1,4.92,1.87,31.6,3683.0,6.52,9.3,0.412,5.17,0.087,779.7,12.3
2026-07-23 12:00:00,865.3,267.2,34.3,53.6,4.79,2.17,29.6,3249.0,5.69,9.0,0.407,4.71,0.092,751.3,14.5
2026-07-23 13:00:00,801.2,265.9,31.7,51.7,5.37,1.91,27.6,3521.0,6.46,8.0,0.421,4.72,0.088,715.4,14.6
2026-07-23 14:00:00,832.8,353.1,41.4,62.0,4.32,2.03,25.4,3405.0,6.73,11.3,0.417,3.25,0.089,773.2,13.7
2026-07-23 15:00:00,905.7,349.2,31.2,49.8,5.09,1.98,22.9,3227.0,7.15,9.7,0.404,3.39,0.106,786.1,17.6
2026-07-23 16:00:00,799.0,318.7,34.4,57.6,4.3,2.36,23.3,3538.0,6.86,8.7,0.442,4.83,0.112,745.4,14.6
2026-07-23 17:00:00,797.8,363.2,33.3,51.0,5.29,1.99,22.0,3233.0,7.11,9.9,0.354,4.48,0.057,744.0,14.5
2026-07-23 18:00:00,942.2,371.8,34.4,51.3,5.45,2.4,20.8,3446.0,4.95,10.0,0.415,4.7,0.101,746.3,16.3
2026-07-23 19:00:00,1100.0,333.5,36.7,57.5,5.38,1.89,20.8,3443.0,5.45,8.2,0.399,5.08,0.11,784.7,15.0
2026-07-23 20:00:00,924.9,324.4,38.4,58.9,6.3,2.12,21.8,3275.0,5.9,11.8,0.376,5.02,0.076,728.4,12.6
2026-07-23 21:00:00,772.5,295.7,27.3,49.6,4.88,1.69,23.3,3366.0,4.14,7.4,0.399,4.48,0.083,750.7,14.1
2026-07-23 22:00:00,833.4,389.1,33.8,53.5,5.19,1.99,25.3,3095.0,6.85,7.5,0.415,3.95,0.102,760.8,12.2
2026-07-23 23:00:00,810.9,318.6,32.0,52.8,5.56,2.01,25.0,3572.0,5.06,9.1,0.422,4.07,0.063,747.6,16.4
2026-07-24 00:00:00,709.2,325.7,31.0,48.7,4.99,1.75,29.4,3505.0,5.49,8.4,0.412,3.96,0.091,739.3,13.7
2026-07-24 01:00:00,500.7,270.6,30.3,58.9,4.93,1.82,28.9,3237.0,5.11,8.9,0.367,4.39,0.089,686.7,12.1
2026-07-24 02:00:00,684.3,343.2,55.4,76.4,4.38,1.85,31.5,3457.0,4.19,8.9,0.423,4.49,0.103,768.6,11.8
2026-07-24 03:00:00,824.7,585.6,40.2,58.7,5.57,1.85,30.0,3363.0,4.57,8.2,0.442,3.71,0.122,742.9,13.6
2026-07-24 04:00:00,808.5,365.3,33.4,52.8,4.72,1.68,35.5,3157.0,5.68,9.0,0.41,6.22,0.097,694.8,15.6
2026-07-24 05:00:00,617.9,389.1,36.7,58.0,5.48,2.11,35.2,3087.0,3.37,8.3,0.408,4.9,0.12,678.1,15.3
2026-07-24 06:00:00,767.9,387.0,36.4,59.3,4.86,1.84,37.6,3197.0,4.35,9.2,0.429,5.12,0.086,772.4,13.7
2026-07-24 07:00:00,823.0,514.3,33.3,55.1,8.71,2.22,36.2,3599.0,5.23,9.3,0.399,4.76,0.096,771.6,14.9
2026-07-24 08:00:00,741.0,359.2,31.4,52.6,4.19,1.71,34.1,3294.0,3.58,11.3,0.437,6.59,0.096,749.5,12.0
2026-07-24 09:00:00,823.1,709.9,27.8,50.3,4.04,2.15,34.1,3404.0,3.52,12.0,0.47,4.83,0.092,745.2,13.8
2026-07-24 10:00:00,762.7,353.3,40.8,60.6,5.49,2.28,32.7,3256.0,3.66,8.0,0.465,5.03,0.122,745.4,14.0
2026-07-24 11:00:00,837.9,330.7,30.1,50.9,4.71,1.86,30.6,3522.0,3.6,11.7,0.431,5.89,0.1,695.3,11.8
2026-07-24 12:00:00,918.4,367.7,39.0,55.5,5.54,2.06,26.4,3198.0,3.85,12.9,0.443,6.83,0.106,760.8,14.5
2026-07-24 13:00:00,851.3,279.4,32.1,51.8,5.17,2.09,27.5,3409.0,3.52,12.4,0.421,6.55,0.15,772.3,11.6
2026-07-24 14:00:00,754.2,363.9,35.2,54.7,4.32,1.57,22.9,3331.0,4.05,12.8,0.448,5.97,0.127,731.2,12.1
2026-07-24 15:00:00,962.9,321.4,35.2,55.3,5.46,2.06,22.9,3469.0,3.0,11.4,0.44,6.33,0.142,807.1,16.2
2026-07-24 16:00:00,828.1,384.9,32.0,50.6,4.52,2.28,24.2,3404.0,5.21,11.2,0.504,6.1,0.14,777.2,14.8
2026-07-24 17:00:00,746.5,325.2,60.3,79.4,4.22,2.02,22.4,3312.0,4.49,14.3,0.481,6.48,0.137,747.0,14.9
2026-07-24 18:00:00,998.3,369.4,34.6,56.7,5.9,2.2,22.8,3358.0,3.53,13.3,0.467,6.6,0.123,812.0,13.5
2026-07-24 19:00:00,1079.6,306.6,39.7,61.1,5.39,2.34,20.8,3241.0,3.0,12.6,0.473,6.71,0.156,721.8,16.2
2026-07-24 20:00:00,859.7,282.1,32.4,52.9,6.03,2.22,23.3,3566.0,3.0,15.9,0.52,7.08,0.129,756.0,14.2
2026-07-24 21:00:00,767.7,350.8,34.8,53.6,5.39,2.07,25.7,3096.0,4.64,15.0,0.495,6.5,0.142,720.9,13.7
2026-07-24 22:00:00,857.6,354.1,30.8,50.5,4.65,2.12,22.5,3641.0,4.56,15.3,0.493,7.94,0.14,714.7,16.2
2026-07-24 23:00:00,715.1,334.6,41.3,69.4,4.8,1.78,28.4,3272.0,4.9,13.8,0.485,6.98,0.154,780.3,14.3
2026-07-25 00:00:00,707.3,303.2,33.8,59.7,4.8,1.7,29.0,3355.0,3.33,15.6,0.474,7.02,0.157,776.9,11.6
2026-07-25 01:00:00,450.0,309.7,37.5,55.0,5.3,1.43,31.8,3612.0,4.03,14.7,0.485,8.1,0.154,700.7,13.3
2026-07-25 02:00:00,606.6,322.4,33.8,54.8,4.52,2.06,33.4,3667.0,3.31,15.9,0.472,7.33,0.171,767.2,13.6
2026-07-25 03:00:00,778.7,250.0,32.8,53.2,4.08,2.11,30.5,3477.0,3.3,14.6,0.502,6.98,0.148,731.0,16.5
